what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252196020998
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252196021590
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1252196023510
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252196025382
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196028893
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196043492
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1252196052590
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1252196054010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196065944
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196067754
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196082980
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196112570
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196115600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196121372
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1252196121387
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196133698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196159807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1252196161104
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1252196164879
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196167474
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196173108
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196174311
closed,editor,com.google.gwt.eclipse.core,1.1.0.v200907291526,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1252196176558
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1252196176698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252196176776
