what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1252107735553
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1252107735553
java.specification.version,sysinfo,,,"1.6",1252107735553
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1252107735553
java.version,sysinfo,,,"1.6.0_16",1252107735553
java.vm.info,sysinfo,,,"mixed mode, sharing",1252107735553
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1252107735553
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1252107735553
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1252107735553
java.vm.specification.version,sysinfo,,,"1.0",1252107735553
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1252107735553
java.vm.version,sysinfo,,,"14.2-b01",1252107735553
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1252107735569
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1252107735600
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1252107735647
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1252107735771
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1252107735787
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1252107735787
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1252107735912
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1252107736005
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1252107736583
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252107737862
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252107874253
error,log,,,"Unable to create editor ID com.google.gwt.eclipse.core.editors.gwtJavaEditor: No editor descriptor for id com.google.gwt.eclipse.core.editors.gwtJavaEditor",1252107876718
opened,editor,,,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1252107876733
