what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1252195773075
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252195781015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195781327
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195782716
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1252195784900
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195785914
closed,editor,com.google.gwt.eclipse.core,1.1.0.v200907291526,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1252195786912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195786975
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252195786975
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195787739
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195790438
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195792592
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195841061
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195842933
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195886823
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195889725
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195902721
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1252195902752
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195903688
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195931287
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195934781
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1252195936405
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195938152
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195938703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195942754
