what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195435252
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195447714
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195448480
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195449306
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195449540
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195450367
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195450648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195455796
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1252195457154
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1252195457404
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1252195457513
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252195460602
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252195461054
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195461600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195509572
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1252195510758
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1252195511179
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195515235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252195524925
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1252195525689
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1252195525720
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195525798
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195526469
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252195529215
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252195529761
